campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count,is_fraud
C007114,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance. act now,U005358,user17062@outlook.com,outlook.com,21654,8103,2024-05-06T10:34:39Z,1,0,0,4,0,AU,AU,1585,3,3,0
C007115,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U007606,user16662@protonmail.com,protonmail.com,19304,2512,2023-10-10T10:34:39Z,3,33,4,4,0,IN,ZA,812,0,2,0
C007116,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U007948,user6238@gmail.com,gmail.com,23255,9639,2025-06-08T10:34:39Z,4,33,1,2,0,JP,UK,2287,1,2,0
C007117,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U005774,user14820@protonmail.com,protonmail.com,2000,1179,2025-11-17T10:34:39Z,1,21,1,0,1,US,CA,735,1,1,0
C007118,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U002908,user7940@hotmail.com,hotmail.com,30859,18570,2025-10-08T10:34:39Z,1,0,0,1,1,UK,AU,1669,2,1,0
C007119,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U005561,user17882@hotmail.com,hotmail.com,22496,0,2025-10-31T10:34:39Z,0,9,0,1,0,IN,IN,1516,0,1,0
C007120,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance. guaranteed profit,U005042,user36664@10minutemail.com,10minutemail.com,16095,6237,2025-09-10T10:34:39Z,0,44,1,2,0,AU,IN,1677,2,1,1
C007121,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance. claim your reward,U000808,user2957@gmail.com,gmail.com,12087,4058,2025-04-12T10:34:39Z,2,7,1,5,0,SG,CA,2260,1,1,0
C007122,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U006295,user1797@hotmail.com,hotmail.com,14564,2616,2025-05-24T10:34:39Z,1,7,0,3,0,US,ZA,1393,2,1,0
C007123,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U000138,user18112@gmail.com,gmail.com,6872,3237,2024-09-29T10:34:39Z,1,28,1,0,0,JP,AU,550,1,3,0
C007124,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance. limited time offer,U000488,user28057@tempmail.com,tempmail.com,2000,592,2024-09-12T10:34:39Z,0,9,1,5,0,UK,ZA,2025,2,1,1
C007125,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U006183,user13196@gmail.com,gmail.com,34665,16838,2024-03-19T10:34:39Z,1,22,5,2,0,IN,AU,1706,3,2,0
C007126,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U003684,user1369@outlook.com,outlook.com,37891,11349,2024-03-07T10:34:39Z,0,5,0,4,0,CA,DE,1529,2,1,0
C007127,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U003638,user10738@yahoo.com,yahoo.com,2000,412,2024-11-04T10:34:39Z,0,2,0,3,1,US,DE,160,2,1,0
C007128,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U005559,user16176@hotmail.com,hotmail.com,31878,9749,2023-10-07T10:34:39Z,0,40,4,2,1,DE,IN,329,2,1,0
C007129,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U003670,user995@gmail.com,gmail.com,2000,617,2025-03-31T10:34:39Z,6,23,1,3,1,CA,SG,2849,0,1,0
C007130,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U002908,user7328@guerrillamail.com,guerrillamail.com,3647,2042,2025-03-31T10:34:39Z,2,33,3,5,1,US,AU,125,1,3,0
C007131,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U002367,user15156@outlook.com,outlook.com,2000,188,2025-08-16T10:34:39Z,4,12,0,3,1,UK,SG,339,3,1,0
C007132,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U003742,user7943@yahoo.com,yahoo.com,42131,10914,2024-09-24T10:34:39Z,3,86,4,4,0,JP,IN,341,4,1,0
C007133,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U001558,user6384@yahoo.com,yahoo.com,21588,8097,2024-05-16T10:34:39Z,5,3,0,1,0,CA,AU,1466,3,1,0
C007134,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U007529,user6920@outlook.com,outlook.com,35253,14070,2024-07-08T10:34:39Z,2,21,5,2,0,JP,UK,1359,3,1,0
C007135,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U005866,user4679@gmail.com,gmail.com,20135,3659,2023-10-03T10:34:39Z,1,24,1,1,0,CA,AU,1023,3,2,0
C007136,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance. wire transfer,U007498,user1691@protonmail.com,protonmail.com,32230,2559,2025-01-20T10:34:39Z,3,88,57,4,0,AU,AU,723,3,1,1
C007137,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U002867,user4822@hotmail.com,hotmail.com,35211,11744,2025-07-19T10:34:39Z,1,1,0,4,0,DE,SG,2372,2,2,1
C007138,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U007040,user13091@gmail.com,gmail.com,29880,0,2024-05-31T10:34:39Z,2,14,1,5,0,CA,DE,728,4,1,0
C007139,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U002738,user2499@gmail.com,gmail.com,15451,2063,2025-10-12T10:34:39Z,2,3,0,5,0,JP,US,247,0,0,0
C007140,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U007063,user17676@yahoo.com,yahoo.com,17247,3673,2025-06-22T10:34:39Z,1,30,3,2,0,CA,ZA,593,0,3,0
C007141,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U003776,user31011@10minutemail.com,10minutemail.com,2000,544,2024-07-02T10:34:39Z,2,19,1,3,0,AU,US,1168,2,3,1
C007142,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance. urgent funding,U004609,user23475@10minutemail.com,10minutemail.com,74815,16397,2025-05-03T10:34:39Z,2,51,3,1,0,DE,ZA,1530,2,1,1
C007143,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U002595,user1996@gmail.com,gmail.com,29078,7023,2025-11-18T10:34:39Z,3,5,0,5,0,CA,JP,2325,2,1,0
C007144,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U004394,user9520@yahoo.com,yahoo.com,22660,2091,2024-05-11T10:34:39Z,4,16,1,4,0,ZA,JP,671,1,1,0
C007145,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance. urgent funding required.,U000894,user2593@mailinator.com,mailinator.com,67873,513,2024-05-04T10:34:39Z,2,8,1,3,1,DE,JP,0,1,2,1
C007146,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U006811,user10312@protonmail.com,protonmail.com,42812,4912,2025-02-01T10:34:39Z,1,3,0,5,0,CA,SG,2775,2,1,0
C007147,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U006170,user101@yahoo.com,yahoo.com,61001,0,2024-04-04T10:34:39Z,3,38,4,5,1,SG,SG,1912,2,1,0
C007148,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U000813,user342@yahoo.com,yahoo.com,22941,7612,2024-06-28T10:34:39Z,4,35,6,2,0,UK,UK,1993,3,1,0
C007149,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U001599,user9653@yahoo.com,yahoo.com,2000,811,2024-10-18T10:34:39Z,0,13,0,1,1,AU,DE,1632,1,0,0
C007150,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance. transfer immediately,U005867,user25065@mailinator.com,mailinator.com,2000,703,2024-04-14T10:34:39Z,1,12,0,1,0,SG,SG,1297,0,2,1
C007151,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U000250,user14975@protonmail.com,protonmail.com,51831,6444,2023-11-29T10:34:39Z,3,48,2,5,0,AU,UK,2670,2,1,0
C007152,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U004693,user13727@gmail.com,gmail.com,23319,1255,2025-07-24T10:34:39Z,3,1,0,0,0,UK,US,2097,2,1,0
C007153,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U007063,user564@outlook.com,outlook.com,28241,6325,2025-02-25T10:34:39Z,0,3,0,3,1,IN,DE,471,3,2,0
C007154,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U000569,user18097@hotmail.com,hotmail.com,36091,0,2025-07-22T10:34:39Z,1,27,1,5,0,JP,AU,1593,0,2,0
C007155,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U003414,user4094@hotmail.com,hotmail.com,37901,7383,2024-10-23T10:34:39Z,2,10,1,0,1,SG,DE,1976,3,2,0
C007156,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U006655,user8327@gmail.com,gmail.com,30258,8252,2025-06-07T10:34:39Z,1,25,0,5,0,DE,JP,689,2,1,0
C007157,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U004679,user8341@yahoo.com,yahoo.com,32140,763,2025-03-12T10:34:39Z,1,10,0,0,0,CA,JP,973,1,1,0
C007158,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U001128,user1468@hotmail.com,hotmail.com,17411,3203,2023-12-10T10:34:39Z,1,52,2,2,1,UK,DE,311,2,3,0
C007159,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U003358,user1083@gmail.com,gmail.com,2717,1146,2024-12-30T10:34:39Z,2,13,0,4,0,CA,US,384,1,1,0
C007160,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U007618,user4966@hotmail.com,hotmail.com,2000,278,2025-03-19T10:34:39Z,4,24,0,2,1,UK,AU,1641,0,1,0
C007161,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U007783,user18724@protonmail.com,protonmail.com,27314,4650,2023-11-27T10:34:39Z,3,48,1,4,0,US,SG,1051,6,2,0
C007162,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U001797,user3592@yahoo.com,yahoo.com,21715,3704,2024-07-11T10:34:39Z,1,25,1,5,0,JP,DE,253,1,1,0
C007163,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U001311,user5199@hotmail.com,hotmail.com,2000,865,2024-12-11T10:34:39Z,2,10,0,1,0,IN,SG,156,4,1,0
C007164,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U005592,user9346@protonmail.com,protonmail.com,2000,0,2025-01-12T10:34:39Z,1,17,0,2,0,AU,IN,96,1,2,0
C007165,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U005031,user1070@outlook.com,outlook.com,26858,7013,2023-12-16T10:34:39Z,0,19,2,3,1,DE,DE,2326,0,2,0
C007166,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U005451,user2940@outlook.com,outlook.com,2000,555,2025-08-26T10:34:39Z,1,30,1,3,0,ZA,US,880,1,1,0
C007167,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U002322,user3738@yahoo.com,yahoo.com,2000,156,2025-01-15T10:34:39Z,1,24,0,3,1,IN,UK,1895,1,0,0
C007168,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U007364,user6974@yahoo.com,yahoo.com,16987,0,2024-05-10T10:34:39Z,1,24,0,4,0,JP,IN,403,1,3,0
C007169,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U003840,user17330@tempmail.com,tempmail.com,12178,5114,2024-04-18T10:34:39Z,1,38,3,1,0,IN,UK,1546,2,2,0
C007170,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U003944,user17511@protonmail.com,protonmail.com,27587,8745,2025-07-03T10:34:39Z,3,68,3,0,0,IN,US,1629,4,1,0
C007171,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U004117,user13894@hotmail.com,hotmail.com,24863,979,2025-02-17T10:34:39Z,3,1,0,5,0,DE,IN,256,2,1,0
C007172,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U002913,user17688@protonmail.com,protonmail.com,27151,8848,2025-08-04T10:34:39Z,1,22,3,2,0,ZA,US,2713,2,2,0
C007173,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance. claim your reward,U007557,user3071@hotmail.com,hotmail.com,49979,15482,2025-09-20T10:34:39Z,2,60,18,5,0,IN,SG,1734,1,2,1
C007174,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U007465,user13486@hotmail.com,hotmail.com,29765,2430,2025-07-16T10:34:39Z,1,16,1,0,1,JP,ZA,1245,1,1,0
C007175,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U006441,user3904@hotmail.com,hotmail.com,26359,7200,2025-12-01T10:34:39Z,1,0,0,4,0,JP,US,208,5,2,0
C007176,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U004064,user18534@yahoo.com,yahoo.com,15251,4059,2023-12-16T10:34:39Z,3,33,0,3,0,ZA,US,2631,7,2,0
C007177,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U000778,user15883@yahoo.com,yahoo.com,35063,13471,2025-04-11T10:34:39Z,1,27,1,0,0,ZA,US,287,2,1,0
C007178,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance. act now,U007627,user8209@outlook.com,outlook.com,29899,6323,2024-07-10T10:34:39Z,1,47,33,0,0,SG,JP,1252,3,3,1
C007179,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance. wire transfer,U002373,user31388@10minutemail.com,10minutemail.com,16799,6642,2025-07-09T10:34:39Z,4,22,2,1,1,UK,DE,100,0,2,1
C007180,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U003061,user24286@mailinator.com,mailinator.com,14634,4251,2025-09-19T10:34:39Z,1,15,0,2,0,ZA,UK,954,4,1,1
C007181,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U004881,user7608@protonmail.com,protonmail.com,44765,11112,2024-02-15T10:34:39Z,4,24,0,1,0,SG,IN,2915,2,2,0
C007182,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U004646,user13438@protonmail.com,protonmail.com,44747,18335,2025-10-23T10:34:39Z,2,20,1,2,0,CA,ZA,2753,1,3,0
C007183,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U002370,user19425@yahoo.com,yahoo.com,38524,21733,2024-02-23T10:34:39Z,1,9,0,0,1,ZA,SG,2301,2,1,0
C007184,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U004009,user4849@outlook.com,outlook.com,22548,1755,2024-06-24T10:34:39Z,2,14,0,2,1,JP,ZA,170,1,1,0
C007185,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U003557,user17033@hotmail.com,hotmail.com,44188,0,2023-11-14T10:34:39Z,3,3,0,3,1,UK,IN,241,6,1,0
C007186,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U005111,user5888@outlook.com,outlook.com,40181,23505,2024-07-18T10:34:39Z,2,33,2,0,0,AU,SG,2268,4,1,0
C007187,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U006752,user1823@gmail.com,gmail.com,2000,886,2025-04-20T10:34:39Z,4,48,3,3,0,JP,SG,1072,0,3,0
C007188,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U001776,user12417@outlook.com,outlook.com,38616,23587,2025-07-11T10:34:39Z,2,19,0,4,1,SG,AU,700,1,3,0
C007189,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U005895,user9916@gmail.com,gmail.com,51104,23964,2024-03-22T10:34:39Z,2,52,3,0,0,AU,AU,1583,3,1,0
C007190,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U003114,user16419@hotmail.com,hotmail.com,4897,674,2024-01-14T10:34:39Z,2,16,1,5,1,SG,IN,2463,1,1,0
C007191,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U002336,user2533@protonmail.com,protonmail.com,58633,28259,2024-03-24T10:34:39Z,5,22,1,4,0,AU,AU,1223,1,2,0
C007192,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U000662,user13741@protonmail.com,protonmail.com,2000,305,2024-06-13T10:34:39Z,3,11,0,1,0,IN,SG,24,3,1,0
C007193,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U006040,user1725@protonmail.com,protonmail.com,48147,0,2024-02-07T10:34:39Z,3,55,5,4,0,US,IN,2581,1,1,0
C007194,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U000561,user12907@protonmail.com,protonmail.com,55438,20522,2025-06-05T10:34:39Z,2,25,3,1,1,IN,DE,34,3,2,0
C007195,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U001495,user5795@yahoo.com,yahoo.com,20674,5094,2024-04-13T10:34:39Z,0,17,1,1,0,IN,UK,2243,1,1,0
C007196,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance. act now,U004929,user8553@gmail.com,gmail.com,49759,19781,2025-01-21T10:34:39Z,1,51,38,1,0,DE,US,852,1,1,1
C007197,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U002052,user10684@outlook.com,outlook.com,22034,0,2024-11-01T10:34:39Z,1,24,0,1,0,CA,SG,1889,5,1,0
C007198,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U005301,user1097@gmail.com,gmail.com,25073,979,2025-11-18T10:34:39Z,2,34,3,0,1,AU,UK,2220,1,1,0
C007199,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U003048,user7206@gmail.com,gmail.com,29793,2072,2023-12-25T10:34:39Z,2,18,1,3,0,SG,SG,1968,1,2,0
C007200,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U007948,user9872@hotmail.com,hotmail.com,27636,5833,2024-10-15T10:34:39Z,4,13,2,5,0,ZA,IN,2377,5,1,0
C007201,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U007846,user17689@hotmail.com,hotmail.com,22286,8568,2025-07-09T10:34:39Z,2,22,0,4,1,ZA,AU,2003,0,1,0
C007202,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U001917,user14760@hotmail.com,hotmail.com,14284,4920,2025-10-16T10:34:39Z,2,9,0,5,0,JP,IN,1734,2,2,0
C007203,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U005788,user14229@protonmail.com,protonmail.com,61569,14073,2025-12-07T10:34:39Z,3,44,0,0,0,IN,ZA,2858,5,1,0
C007204,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U000278,user2225@yahoo.com,yahoo.com,16478,2008,2025-06-18T10:34:39Z,2,18,0,1,1,ZA,UK,2186,2,2,0
C007205,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U004485,user18462@gmail.com,gmail.com,13181,564,2024-05-27T10:34:39Z,2,22,0,2,1,AU,JP,1012,1,1,0
C007206,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U000277,user687@yahoo.com,yahoo.com,29108,6935,2025-07-23T10:34:39Z,1,20,1,1,0,JP,US,2775,1,2,0
C007207,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U007390,user11038@hotmail.com,hotmail.com,16523,7770,2025-07-24T10:34:39Z,3,3,0,2,1,DE,IN,2486,2,1,1
C007208,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U002672,user5579@protonmail.com,protonmail.com,39564,887,2023-10-20T10:34:39Z,1,42,2,0,0,UK,AU,1764,0,1,0
C007209,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U001325,user3061@outlook.com,outlook.com,5552,2214,2025-11-29T10:34:39Z,1,27,5,3,1,UK,DE,1415,1,1,0
C007210,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U005670,user9684@yahoo.com,yahoo.com,26506,4379,2025-07-07T10:34:39Z,0,1,0,2,0,CA,JP,249,1,1,0
C007211,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U006342,user19175@protonmail.com,protonmail.com,24323,5789,2025-03-12T10:34:39Z,1,11,0,1,0,ZA,UK,767,5,1,0
C007212,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U006541,user3528@gmail.com,gmail.com,49967,24402,2024-01-26T10:34:39Z,1,1,0,3,0,AU,US,2510,0,1,0
C007213,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U007868,user15002@gmail.com,gmail.com,25785,0,2024-01-31T10:34:39Z,1,20,0,2,1,CA,DE,2421,3,2,0
C007214,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance. urgent funding required.,U005286,user14085@gmail.com,gmail.com,60513,253,2025-06-18T10:34:39Z,2,11,1,3,1,SG,IN,2,2,1,1
C007215,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U007212,user14381@outlook.com,outlook.com,32166,8431,2024-09-30T10:34:39Z,3,23,3,0,0,JP,IN,2623,3,1,0
C007216,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U006484,user13692@protonmail.com,protonmail.com,14078,40,2024-08-19T10:34:39Z,2,47,5,5,0,SG,ZA,2699,5,1,0
C007217,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance. urgent funding,U000221,user570@yahoo.com,yahoo.com,59331,14434,2024-02-01T10:34:39Z,3,68,25,2,0,UK,IN,1951,1,2,1
C007218,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U005898,user5527@hotmail.com,hotmail.com,31523,0,2024-07-06T10:34:39Z,0,24,3,4,0,DE,IN,2710,0,3,0
C007219,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U002292,user12299@outlook.com,outlook.com,21374,12137,2024-02-09T10:34:39Z,3,74,5,2,0,ZA,CA,2967,2,1,0
C007220,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U006972,user18049@outlook.com,outlook.com,21846,1574,2025-02-22T10:34:39Z,5,44,4,4,1,DE,ZA,1244,2,2,0
C007221,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U007614,user1001@outlook.com,outlook.com,37537,0,2025-12-03T10:34:39Z,1,18,0,5,0,US,CA,758,3,1,0
C007222,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U000099,user5545@outlook.com,outlook.com,37268,11761,2024-12-13T10:34:39Z,1,43,1,4,0,ZA,UK,887,2,2,0
C007223,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U003966,user692@outlook.com,outlook.com,33334,6668,2025-03-04T10:34:39Z,1,13,1,3,1,CA,AU,992,3,1,0
C007224,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U001964,user12045@yahoo.com,yahoo.com,59590,30261,2024-11-14T10:34:39Z,2,10,0,3,0,CA,AU,596,1,1,0
C007225,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U006467,user16134@hotmail.com,hotmail.com,8731,3077,2024-12-19T10:34:39Z,2,4,0,4,0,JP,CA,2364,4,2,0
C007226,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U007670,user3057@protonmail.com,protonmail.com,31528,12780,2025-12-08T10:34:39Z,3,18,0,3,0,US,JP,2074,4,1,0
C007227,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U004983,user8648@outlook.com,outlook.com,51458,5772,2024-11-03T10:34:39Z,0,19,0,3,1,CA,JP,2309,1,1,0
C007228,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U006913,user13588@protonmail.com,protonmail.com,22891,3323,2023-12-25T10:34:39Z,2,40,3,1,0,US,UK,1570,2,2,0
